POLL AT 0.0 SECONDS
3.7472	739.94	14.185	0.00055801	47.0	-81.0
3.7972	758.45	14.643	0.00061217	47.0	-81.0
3.8472	777.13	15.108	0.00069677	47.0	-81.0
3.8972	795.98	15.579	0.00081357	47.0	-81.0
3.9472	814.99	16.057	0.0009455	47.0	-81.0
3.9972	834.16	16.54	0.0010653	47.0	-81.0
POLL AT 4.0 SECONDS
4.0472	853.5	17.027	0.0011501	47.0	-81.0
4.0972	872.98	17.52	0.001197	47.0	-81.0
4.1472	892.63	18.017	0.0012268	47.0	-81.0
4.1972	912.42	18.519	0.0012708	47.0	-81.0
4.2472	932.36	19.027	0.0013506	47.0	-81.0
4.2972	952.46	19.541	0.0014605	47.0	-81.0
4.3472	972.7	20.062	0.0015747	47.0	-81.0
4.3972	993.08	20.588	0.0016682	47.0	-81.0
4.4472	1013.6	21.118	0.0017379	47.0	-81.0
4.4972	1034.3	21.651	0.001797	47.0	-81.0
4.5472	1055.0	22.188	0.0018683	47.0	-81.0
4.5972	1075.9	22.73	0.0019705	47.0	-81.0
4.6472	1096.9	23.277	0.0021061	47.0	-81.0
4.6972	1118.0	23.828	0.002259	47.0	-81.0
4.7472	1139.1	24.381	0.002412	47.0	-81.0
4.7972	1160.3	24.936	0.0025539	47.0	-81.0
4.8472	1181.5	25.492	0.0026763	47.0	-81.0
4.8972	1202.7	26.049	0.0027837	47.0	-81.0
4.9472	1223.9	26.606	0.0028912	47.0	-81.0
4.9972	1245.1	27.163	0.0030177	47.0	-81.0
POLL AT 5.0 SECONDS
5.0472	1266.3	27.721	0.0031739	47.0	-81.0
5.0972	1287.5	28.279	0.0033475	47.0	-81.0
5.1472	1308.7	28.838	0.0035193	47.0	-81.0
5.1972	1329.8	29.395	0.0036747	47.0	-81.0
5.2472	1350.9	29.952	0.0038147	47.0	-81.0
5.2972	1371.9	30.507	0.0039503	47.0	-81.0
5.3472	1392.9	31.063	0.0040945	47.0	-81.0
5.3972	1413.8	31.617	0.0042525	47.0	-81.0
5.4472	1434.7	32.169	0.0044206	47.0	-81.0
5.4972	1455.4	32.719	0.0045899	47.0	-81.0
5.5472	1476.1	33.267	0.0047558	47.0	-81.0
5.5972	1496.6	33.812	0.0049137	47.0	-81.0
5.6472	1517.0	34.356	0.0050674	47.0	-81.0
5.6972	1537.4	34.896	0.0052244	47.0	-81.0
5.7472	1557.6	35.434	0.005392	47.0	-81.0
5.7972	1577.8	35.969	0.0055735	47.0	-81.0
5.8472	1597.8	36.501	0.0057611	47.0	-81.0
5.8972	1617.8	37.031	0.0059489	47.0	-81.0
5.9472	1637.6	37.559	0.0061308	47.0	-81.0
5.9972	1657.4	38.085	0.0063041	47.0	-80.999
POLL AT 6.0 SECONDS
6.0472	1677.0	38.609	0.0064789	47.0	-80.999
6.0972	1696.6	39.13	0.0066663	47.0	-80.999
6.1472	1716.0	39.648	0.0068688	47.0	-80.999
6.1972	1735.4	40.164	0.007081	47.0	-80.999
6.2472	1754.7	40.678	0.0072959	47.0	-80.999
6.2972	1773.9	41.19	0.0075035	47.0	-80.999
6.3472	1793.0	41.701	0.0077038	47.0	-80.999
6.3972	1812.0	42.209	0.0079029	47.0	-80.999
6.4472	1830.9	42.715	0.0081103	47.0	-80.999
6.4972	1849.7	43.219	0.008334	47.0	-80.999
6.5472	1868.4	43.72	0.0085758	47.0	-80.999
6.5972	1887.1	44.219	0.0088319	47.0	-80.999
6.6472	1905.7	44.716	0.009091	47.0	-80.999
6.6972	1924.1	45.21	0.0093414	47.0	-80.999
6.7472	1942.5	45.703	0.0095802	47.0	-80.999
6.7972	1960.8	46.193	0.0098162	47.0	-80.999
6.8472	1979.0	46.682	0.01006	47.0	-80.999
6.8972	1997.2	47.169	0.010318	47.0	-80.999
ENTERED UPPER INVINCIBILITY ALTITUDE-PAUSING RECORDING
POLL AT 7.0 SECONDS
POLL AT 8.0 SECONDS
POLL AT 9.0 SECONDS
POLL AT 10.0 SECONDS
POLL AT 11.0 SECONDS
POLL AT 12.0 SECONDS
POLL AT 13.0 SECONDS
POLL AT 14.0 SECONDS
POLL AT 15.0 SECONDS
POLL AT 16.0 SECONDS
POLL AT 17.0 SECONDS
POLL AT 18.0 SECONDS
POLL AT 19.0 SECONDS
POLL AT 20.0 SECONDS
POLL AT 21.0 SECONDS
POLL AT 22.0 SECONDS
POLL AT 23.0 SECONDS
POLL AT 24.0 SECONDS
POLL AT 25.0 SECONDS
POLL AT 26.0 SECONDS
POLL AT 27.0 SECONDS
POLL AT 28.0 SECONDS
POLL AT 29.0 SECONDS
POLL AT 30.0 SECONDS
POLL AT 31.0 SECONDS
POLL AT 32.0 SECONDS
POLL AT 33.0 SECONDS
POLL AT 34.0 SECONDS
POLL AT 35.0 SECONDS
POLL AT 36.0 SECONDS
POLL AT 37.0 SECONDS
POLL AT 38.0 SECONDS
POLL AT 39.0 SECONDS
POLL AT 40.0 SECONDS
POLL AT 41.0 SECONDS
POLL AT 42.0 SECONDS
POLL AT 43.0 SECONDS
POLL AT 44.0 SECONDS
POLL AT 45.0 SECONDS
POLL AT 46.0 SECONDS
POLL AT 47.0 SECONDS
POLL AT 48.0 SECONDS
POLL AT 49.0 SECONDS
POLL AT 50.0 SECONDS
POLL AT 51.0 SECONDS
POLL AT 52.0 SECONDS
POLL AT 53.0 SECONDS
POLL AT 54.0 SECONDS
POLL AT 55.0 SECONDS
POLL AT 56.0 SECONDS
POLL AT 57.0 SECONDS
POLL AT 58.0 SECONDS
POLL AT 59.0 SECONDS
POLL AT 60.0 SECONDS
POLL AT 61.0 SECONDS
POLL AT 62.0 SECONDS
POLL AT 63.0 SECONDS
POLL AT 64.0 SECONDS
POLL AT 65.0 SECONDS
POLL AT 66.0 SECONDS
POLL AT 67.0 SECONDS
POLL AT 68.0 SECONDS
POLL AT 69.0 SECONDS
POLL AT 70.0 SECONDS
POLL AT 71.0 SECONDS
POLL AT 72.0 SECONDS
POLL AT 73.0 SECONDS
POLL AT 74.0 SECONDS
POLL AT 75.0 SECONDS
POLL AT 76.0 SECONDS
POLL AT 77.0 SECONDS
POLL AT 78.0 SECONDS
POLL AT 79.0 SECONDS
POLL AT 80.0 SECONDS
POLL AT 81.0 SECONDS
POLL AT 82.0 SECONDS
POLL AT 83.0 SECONDS
POLL AT 84.0 SECONDS
POLL AT 85.0 SECONDS
POLL AT 86.0 SECONDS
POLL AT 87.0 SECONDS
POLL AT 88.0 SECONDS
POLL AT 89.0 SECONDS
POLL AT 90.0 SECONDS
POLL AT 91.0 SECONDS
POLL AT 92.0 SECONDS
POLL AT 93.0 SECONDS
POLL AT 94.0 SECONDS
POLL AT 95.0 SECONDS
POLL AT 96.0 SECONDS
POLL AT 97.0 SECONDS
POLL AT 98.0 SECONDS
POLL AT 99.0 SECONDS
POLL AT 100.0 SECONDS
POLL AT 101.0 SECONDS
POLL AT 102.0 SECONDS
POLL AT 103.0 SECONDS
POLL AT 104.0 SECONDS
POLL AT 105.0 SECONDS
POLL AT 106.0 SECONDS
POLL AT 107.0 SECONDS
POLL AT 108.0 SECONDS
POLL AT 109.0 SECONDS
POLL AT 110.0 SECONDS
POLL AT 111.0 SECONDS
POLL AT 112.0 SECONDS
POLL AT 113.0 SECONDS
POLL AT 114.0 SECONDS
POLL AT 115.0 SECONDS
POLL AT 116.0 SECONDS
POLL AT 117.0 SECONDS
POLL AT 118.0 SECONDS
POLL AT 119.0 SECONDS
POLL AT 120.0 SECONDS
POLL AT 121.0 SECONDS
POLL AT 122.0 SECONDS
POLL AT 123.0 SECONDS
POLL AT 124.0 SECONDS
POLL AT 125.0 SECONDS
POLL AT 126.0 SECONDS
POLL AT 127.0 SECONDS
POLL AT 128.0 SECONDS
POLL AT 129.0 SECONDS
POLL AT 130.0 SECONDS
POLL AT 131.0 SECONDS
POLL AT 132.0 SECONDS
POLL AT 133.0 SECONDS
POLL AT 134.0 SECONDS
POLL AT 135.0 SECONDS
POLL AT 136.0 SECONDS
POLL AT 137.0 SECONDS
POLL AT 138.0 SECONDS
POLL AT 139.0 SECONDS
POLL AT 140.0 SECONDS
POLL AT 141.0 SECONDS
POLL AT 142.0 SECONDS
POLL AT 143.0 SECONDS
POLL AT 144.0 SECONDS
POLL AT 145.0 SECONDS
POLL AT 146.0 SECONDS
POLL AT 147.0 SECONDS
POLL AT 148.0 SECONDS
POLL AT 149.0 SECONDS
POLL AT 150.0 SECONDS
POLL AT 151.0 SECONDS
POLL AT 152.0 SECONDS
POLL AT 153.0 SECONDS
POLL AT 154.0 SECONDS
POLL AT 155.0 SECONDS
POLL AT 156.0 SECONDS
POLL AT 157.0 SECONDS
POLL AT 158.0 SECONDS
POLL AT 159.0 SECONDS
POLL AT 160.0 SECONDS
POLL AT 161.0 SECONDS
POLL AT 162.0 SECONDS
POLL AT 163.0 SECONDS
POLL AT 164.0 SECONDS
POLL AT 165.0 SECONDS
POLL AT 166.0 SECONDS
POLL AT 167.0 SECONDS
POLL AT 168.0 SECONDS
POLL AT 169.0 SECONDS
POLL AT 170.0 SECONDS
POLL AT 171.0 SECONDS
POLL AT 172.0 SECONDS
POLL AT 173.0 SECONDS
POLL AT 174.0 SECONDS
POLL AT 175.0 SECONDS
POLL AT 176.0 SECONDS
POLL AT 177.0 SECONDS
POLL AT 178.0 SECONDS
POLL AT 179.0 SECONDS
POLL AT 180.0 SECONDS
POLL AT 181.0 SECONDS
POLL AT 182.0 SECONDS
POLL AT 183.0 SECONDS
POLL AT 184.0 SECONDS
POLL AT 185.0 SECONDS
POLL AT 186.0 SECONDS
POLL AT 187.0 SECONDS
POLL AT 188.0 SECONDS
POLL AT 189.0 SECONDS
POLL AT 190.0 SECONDS
POLL AT 191.0 SECONDS
POLL AT 192.0 SECONDS
POLL AT 193.0 SECONDS
POLL AT 194.0 SECONDS
EXITED UPPER INVINCIBILITY ALTITUDE-RESUMING RECORDING
194.01	1990.6	-102.4	0.28408	47.0	-81.001
194.51	1980.2	-103.41	0.28385	47.0	-81.001
POLL AT 195.0 SECONDS
195.01	1969.8	-104.44	0.28363	47.0	-81.001
195.51	1959.3	-105.44	0.2834	47.0	-81.001
POLL AT 196.0 SECONDS
196.01	1948.9	-106.4	0.28317	47.0	-81.001
196.51	1938.5	-107.36	0.28295	47.0	-81.001
POLL AT 197.0 SECONDS
197.01	1928.1	-108.33	0.28272	47.0	-81.001
197.51	1917.7	-109.31	0.2825	47.0	-81.001
POLL AT 198.0 SECONDS
198.01	1907.3	-110.3	0.28228	47.0	-81.001
198.51	1896.9	-111.3	0.28206	47.0	-81.001
POLL AT 199.0 SECONDS
199.01	1886.5	-112.28	0.28184	47.0	-81.001
199.51	1876.1	-113.24	0.28161	47.0	-81.001
POLL AT 200.0 SECONDS
200.01	1865.7	-114.18	0.28139	47.0	-81.002
200.51	1855.4	-115.13	0.28117	47.0	-81.002
POLL AT 201.0 SECONDS
201.01	1845.0	-116.07	0.28095	47.0	-81.002
201.51	1834.6	-117.04	0.28074	47.0	-81.002
POLL AT 202.0 SECONDS
202.01	1824.3	-118.01	0.28052	47.0	-81.002
202.51	1813.9	-118.99	0.2803	47.0	-81.002
POLL AT 203.0 SECONDS
203.01	1803.6	-119.97	0.28009	47.0	-81.002
203.51	1793.2	-120.96	0.27987	47.0	-81.002
POLL AT 204.0 SECONDS
204.01	1782.9	-121.96	0.27965	47.0	-81.002
204.51	1772.6	-122.98	0.27943	47.0	-81.002
POLL AT 205.0 SECONDS
205.01	1762.2	-124.02	0.27921	47.0	-81.002
205.51	1751.9	-125.06	0.27898	47.0	-81.002
POLL AT 206.0 SECONDS
206.01	1741.6	-126.08	0.27875	47.0	-81.002
206.51	1731.3	-127.11	0.27853	47.0	-81.002
POLL AT 207.0 SECONDS
207.01	1721.0	-128.16	0.2783	47.0	-81.002
207.51	1710.7	-129.25	0.27807	47.0	-81.002
POLL AT 208.0 SECONDS
